CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,VIN,WMI,ManufacturerFullName,ManufacturerCommonName,ManufacturerParent,Make,Model,ModelYear,VehicleType,Series,Trim,Series2,Trim2,BodyClass,DoorsCount,EngineModel,DisplacementCC,TransmissionStyle,PlantCity,PlantState,PlantCountry,AdaptiveCruiseControl,ElectronicStabilityControl,ForwardCollisionWarning,LaneDepartureWarning,AntilockBrakeSystem,AutomaticEmergencyBraking,BlindSpotMonitoring,LaneKeepSystem,RearVisibilityCamera,DriverAssist,AdaptiveHeadlights,ParkAssist,VINDecodedOn,ManufacturerId,PlantCompanyName,WheelBaseType,TrackWidth,GrossVehicleWeightRating,CurbWeightLB,WheelBaseIN,WheelBaseUpToIN,WheelsCount,TruckBedType,TruckBedLengthIN,TrailerTypeConnection,TrailerLengthFT,BusFloorConfigurationType,MotorcycleSuspensionType,MotorcycleChassisType,SeatsCount,SeatRowsCount,TransmissionSpeeds,DriveType,AxlesCount,AxleConfiguration,BrakeSystemType,BatteryPacksPerVehicle,BatteryModulesPerPack,BatteryCellsPerModule,BatteryType,ChargerLevel,ChargerPowerKW,EngineManufacturer,EngineStrokeCycles,EngineCylindersCount,EngineCoolingType,FuelTypePrimary,FuelTypeSecondary,FuelDeliveryInjectionType,EngineConfiguration,EnginePowerKW,EngineBrakeHP,EngineBrakeUpToHP,EngineValveTrainDesign,EngineElectrificationLevel,EngineTurbo,SeatBeltsType,Pretensioner,AirBagLocFront,AirBagLocKnee,AirBagLocSide,AirBagLocCurtain,AirBagLocSeatCushion,TractionControl,VINDecodeError,CustomMotorcycleType,TruckBodyCabType,TrailerBodyType,BusType,TPMS,ActiveSafetySysNote,DynamicBrakeSupport,PedestrianAutomaticEmergencyBrak,AutoReverseSystem,AutomaticPedestrianAlertingSound,CAN_AACN,EDR,KeylessIgnition,DaytimeRunningLight,LowerBeamHeadlampLightSource,SemiautomaticHeadlampBeamSwitchi,AdaptiveDrivingBeam,SAEAutomationLevel,SAEAutomationLevel_to,RearCrossTrafficAlert,GrossCombinationWeightRating,GrossCombinationWeightRatingUpTo,NCSANote,NCSAMappingException,NCSAMapExcApprovedOn,NCSAMapExcApprovedBy,GrossVehicleWeightRatingUpTo,ErrorText,BatteryInfo,DestinationMarket,DisplacementCI,DisplacementL,EntertainmentSystem,SteeringLocation,Windows,BrakeSystemDesc,BatteryA,BatteryV,BatteryKWh,EVDriveUnit,Note,WheelSizeFront,WheelSizeRear,OtherRestraintSystemInfo,OtherEngineInfo,BatteryA_to,BatteryV_to,BatteryKWh_to,BasePrice,TopSpeedMPH,SuggestedVIN,PossibleValues,BusLength,OtherBusInfo,OtherMotorcycleInfo,OtherTrailerInfo,AdditionalErrorText_,VehicleDescriptor,CASEWGT,PSUSTRAT,VERSION
11827,16,127,1-16-2018-127-03,3,1,JM1GJ1V56G14,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,Mazda6,2016,PASSENGER CAR,,Touring/GS,,,Sedan/Saloon,4,PY,2500.0,,HOFU,YAMAGUCHI,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:59.827,1041,Mazda Motor Corporation,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,Gasoline,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Indirect,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,152.55936023683,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,JM1GJ1V5*G1******,139.616504973943,5,3
11843,15,118,1-15-2018-118-03,3,1,KNADM4A31H60,KNA,HYUNDAI-KIA AMERICA TECHNICAL CENTER INC (HATCI),Hyundia-Kia,,KIA,Rio,2017,PASSENGER CAR,LX,,,,Sedan/Saloon,4,,1600.0,,GWANGMYEONG,SOUTH GYEONGSANG PROVINCE,SOUTH KOREA,,Standard,,,Standard,,,,,,,,26MAY2020:13:31:20.343,1034,Sohari Plant,,,,,101.20,,4,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,5,2,6,FWD/Front Wheel Drive,2,,,,,,,,,,,4,,Gasoline,,,,102.91,138.00,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,Standard,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,Standard,,Standard,,,,,,,Standard,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,97.63799055157,1.6,,Left Hand Drive (LHD),,,,,,,,15,15,,,,,,14165,108,,,,,,,,KNADM4A3*H6******,277.893823135431,1,3
11843,15,118,1-15-2018-118-03,3,3,WA1BY74L68D0,WA1,AUDI,Audi,VOLKSWAGEN AG,AUDI,Q7,2008,MULTIPURPOSE PASSENGER VEHICLE (MPV),Premium,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,Audi,3596,,BRATISLAVA,,SLOVAKIA,,,,,,,,,,,,,26MAY2020:13:32:02.440,1149,,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,6,,Gasoline,,,,208.80,280.00,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,219.441383764,3.596000,,,,,,,,,,,,"Active Seat Belt, Advanced Front AirBag",50-St/Can. BIN 5 / LEV II emission std. Emissions Certification Test Group: 8VWXT03.6276.,,,,,,,,,,,,,WA1BY74L*8D******,277.893823135431,1,3
11840,26,131,1-26-2018-131-01,1,1,WBACA5323RFG,WBA,BMW AG,BMW,"BMW OF NORTH AMERICA, LLC",BMW,318i,1994,PASSENGER CAR,3 Series,,,,Sedan/Saloon,4,4-Value,1796.0222144,,MUNICH,,GERMANY,,,,,,,,,,,,,26MAY2020:13:32:25.237,966,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,BMW-AG,,4,,Gasoline,,,,102.16,137.00,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,109.6,1.7960222144,,,,,,,,,,,,Driver and Passenger  Supplemental Restraint System (SRS),,,,,,,,,,,,,,WBACA532*RF******,70.5622998718766,10,3
11846,24,88,1-24-2018-088-03,3,1,1B4HS28N4YF1,1B4,FCA US LLC,Chrysler,,DODGE,Durango,2000,MULTIPURPOSE PASSENGER VEHICLE (MPV),,Base,L Series,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,4700.0,,NEWARK,DELAWARE,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:41:55.403,994,Newark Assembly,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4WD/4-Wheel Drive/4x4,,,Hydraulic,,,,,,,,,8,,Gasoline,,Multipoint Fuel Injection (MPFI),V-Shaped,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,286.81159724524,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,1B4HS28N*YF******,280.393723887966,1,3
11841,26,132,1-26-2018-132-02,2,3,1C4PJLCB0JD5,1C4,FCA US LLC,Chrysler,,JEEP,Cherokee,2018,MULTIPURPOSE PASSENGER VEHICLE (MPV),"Latitude(US,Mex), Longitude(BUX), North(Can)",KL,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,2400.0,,BELVIDERE,ILLINOIS,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:45:35.923,994,Belvidere Assembly,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,Hydraulic,,,,,,,FCA,,4,,Gasoline,,,In-Line,137.21,184.00,,,,No,Manual,,1st Row (Driver & Passenger),,All Rows,,,,0,Not Applicable,,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,146.45698582735,2.4,,Left Hand Drive (LHD),,,,,,,,,,Active Seat Belt,,,,,,,,,,,,,,1C4PJLCB*JD******,80.9886365209461,10,3
11846,24,88,1-24-2018-088-03,3,2,1C4RJFBG1EC1,1C4,FCA US LLC,Chrysler,,JEEP,Grand Cherokee,2014,MULTIPURPOSE PASSENGER VEHICLE (MPV),,Limited,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,3600.0,,,,,,,,,,,,,,,,,26MAY2020:12:47:32.113,994,Jefferson North Assembly,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4WD/4-Wheel Drive/4x4,,,Hydraulic,,,,,,,,,6,,Gasoline,,,,,,,,,No,Manual,,1st Row (Driver & Passenger),,All Rows,,,,0,Not Applicable,,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,219.68547874103,3.6,,Left Hand Drive (LHD),,,,,,,,,,Active Seat Belt,,,,,,,,,,,,,,1C4RJFBG*EC******,280.393723887966,1,3
11797,77,35,1-77-2018-035-03,3,2,1FMZU67E81UA,1FM,"FORD MOTOR COMPANY, USA",Ford,,FORD,Explorer Sport Trac,2001,MULTIPURPOSE PASSENGER VEHICLE (MPV),,,,,Pickup,4,,4000.0,,LOUISVILLE,KENTUCKY,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:55:38.467,976,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,Hydraulic,,,,,,,Ford,,6,,Gasoline,,,V-Shaped,152.87,205.00,,Single Overhead Cam (SOHC),,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,244.09497637892,4.0,,,,,,,,,,,,,EFI,,,,,,,,,,,,,1FMZU67E*1U******,742.275571871934,9,3
11835,17,124,1-17-2018-124-08,8,2,1J4GK48K56W1,1J4,FCA US LLC,Chrysler,,JEEP,Liberty,2006,MULTIPURPOSE PASSENGER VEHICLE (MPV),KJ,Sport,H (High Line),,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,Magnum,3700.0,,TOLEDO,OHIO,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:08:26.873,994,Toledo North Assembly,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,Hydraulic,,,,,,,,,6,,Gasoline,,,V-Shaped,,,,,,,,,,,,,,,0,Not Applicable,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,"U.S., Canada, Mexico",225.78785315050,3.7,,Left Hand Drive (LHD),,,,,,,,,,,,,,,,,,,,,,,,1J4GK48K*6W******,744.987751314539,4,3
11795,11,43,1-11-2018-043-06,6,1,2T1BR12E41C4,2T1,TOYOTA MOTOR MANUFACTURING CANADA,Toyota,TOYOTA MOTOR CORPORATION,TOYOTA,Corolla,2001,PASSENGER CAR,ZZE110L,CE,,,Sedan/Saloon,4,1ZZ-FE,1800.0,,CAMBRIDGE,ONTARIO,CANADA,,,,,,,,,,,,,26MAY2020:13:17:19.390,1085,"Toyota Motor Manufacturing, Inc.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,Gasoline,,,In-Line,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,109.84273937051,1.8,,,,,,,,,"Manufactured by NUMMI, but marketed by Toyota for 1NX.",,,,,,,,,,,,,,,,,2T1BR12E*1C******,4253.81333183648,8,3
11823,29,74,1-29-2018-074-07,7,2,3FA6P0H76JR2,3FA,"FORD MOTOR COMPANY, MEXICO",Ford,"FORD MOTOR COMPANY, USA",FORD,Fusion,2018,PASSENGER CAR,SE FWD,,,,Sedan/Saloon,4,,2500.0,Automatic,HERMOSILLO,,MEXICO,Optional,Standard,Optional,Optional,Standard,Optional,Optional,Optional,Standard,,,Optional,26MAY2020:13:20:45.770,979,Hermosillo,,,,,112.20,,4,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,5,2,6,FWD/Front Wheel Drive,2,,,,,,,,,Ford,,4,,Gasoline,,,In-Line,130.50,175.00,,,,,Manual,,1st Row (Driver & Passenger),1st Row (Driver & Passenger),1st & 2nd Rows,,,Standard,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,"Forward and Side Sensing System: Optional; Cross Traffic Alert: Optional; Pre-Collision Assist with Pedestrian Detection: Optional; MyKey, Hill Start Assist",Standard,Optional,Standard,,Standard,,Standard,Standard,,Standard,Optional,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,152.55936023683,2.5,,Left Hand Drive (LHD),,,,,,,,17,17,,,,,,23490,,,,,,,,,3FA6P0H7*JR******,263.104844466544,2,3
11839,26,130,1-26-2018-130-03,3,1,4V4NC9TG9DN5,4V4,"VOLVO GROUP NORTH AMERICA, LLC",Volvo (Truck / Bus),,VOLVO TRUCK,VNL,2013,TRUCK,,,,,Truck-Tractor,,ISX 15L,15000,,DUBLIN,VIRGINIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:25:02.197,1015,Volvo Truck North America,,,"Class 8: 33,001 lb and above (14,969 kg and above)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,6x4,,,Air,,,,,,,Cummins,4,6,,Diesel,,,In-Line,279.64,375.00,424.00,,,,,,,,,,,,0,Not Applicable,MDHD: Conventional,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,915.3561614209,15,,,,,,,,,,,,,"horsepower: 400, 415, 420, 425, 435, 450, 455, 465, 475, 480, 485, 500, 505, 525, 530, 550, 565, 600",,,,,,,,,,,,,4V4NC9TG*DN******,1155.50222195378,10,3
11823,29,74,1-29-2018-074-07,7,1,5NPEB4AC8DH7,5NP,HYUNDAI-KIA AMERICA TECHNICAL CENTER INC (HATCI),Hyundia-Kia,,HYUNDAI,Sonata,2013,PASSENGER CAR,GLS/ GLS Popular,,YFA,,Sedan/Saloon,4,DOHC GDI,2400.0,,,ALABAMA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:26:44.150,1034,Hyundai Motor Manufacturing Alabama,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,Stoichiometric gasoline direct injection (SGDI),,,,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,146.45698582735,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,5NPEB4AC*DH******,263.104844466544,2,3
11797,77,35,1-77-2018-035-03,3,1,KNDMG4C78E65,KND,HYUNDAI-KIA AMERICA TECHNICAL CENTER INC (HATCI),Hyundia-Kia,,KIA,Sedona,2014,MULTIPURPOSE PASSENGER VEHICLE (MPV),GL,,,,Wagon,4,,3500.00,,SOHARI (EXPORTED VEHICLE),,SOUTH KOREA,,,,,,,,,,,,,26MAY2020:13:31:43.360,1034,Kia Motors Corporation,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,,,Gasoline,,,,,,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd & 3rd Rows,,,0,Not Applicable,,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,213.583104331562,3.50,,,,,,,,,,,,,,,,,,,,,,,,,,KNDMG4C7*E6******,742.275571871934,9,3
11847,14,55,1-14-2018-055-03,3,1,1FAFP24116G1,1FA,"FORD MOTOR COMPANY, USA",Ford,,FORD,Five Hundred,2006,PASSENGER CAR,SEL,,,,Sedan/Saloon,4,,3000.0,,CHICAGO,ILLINOIS,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:50:43.010,976,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,6,,Gasoline,,,V-Shaped,151.38,203.00,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,183.07123228419,3.0,,,,,,,,,,,,,Duratec,,,,,,,,,,,,,1FAFP241*6G******,1092.74526860939,8,3
11824,29,75,1-29-2018-075-09,9,1,1G1ZT58F27F2,1G1,GENERAL MOTORS LLC,GM,,CHEVROLET,Malibu,2007,PASSENGER CAR,LT,,,,Sedan/Saloon,4,L61,2200.0,,FAIRFAX,KANSAS,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:14.490,984,GMNA,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,4,,,,Multipoint Fuel Injection (MPFI),In-Line,,,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,,1st Row (Driver & Passenger),,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,134.25223700841,2.2,,,4,,,,,,,,,Has Occupant Sensor,,,,,,,,,,,,,,1G1ZT58F*7F******,231.68404223755,2,3
11831,13,105,1-13-2018-105-03,3,1,1HGCD565XTA1,1HG,"HONDA OF AMERICA MFG., INC.",Honda,"HONDA MOTOR CO., LTD",HONDA,Accord,1996,PASSENGER CAR,,EX,,,Sedan/Saloon,4,F22B1,2163.092448,Automatic,MARYSVILLE,OHIO,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:06:40.530,988,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,4,,,,,,,,,,,,,4,,Gasoline,,,In-Line,108.13,145.00,,Single Overhead Cam (SOHC),,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,132,2.163092448,,,,,,,,,,,,,,,,,,,,,,,,,,1HGCD565*TA******,2762.58040041835,7,3
11831,13,105,1-13-2018-105-03,3,2,1MEHM50U93G6,1ME,"FORD MOTOR COMPANY, USA",Ford,,MERCURY,Sable,2003,PASSENGER CAR,GS,,,,Sedan/Saloon,4,,3000.0,,CHICAGO,ILLINOIS,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:09:14.860,976,Chicago,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,Ford,,6,,Gasoline,,,V-Shaped,108.13,145.00,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st Row (Driver & Passenger),,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,183.07123228419,3.0,,,,,,,,,,,,,EFI,,,,,,,,,,,,,1MEHM50U*3G******,2762.58040041835,7,3
11795,11,43,1-11-2018-043-06,6,2,JTHCL5EF5C50,JTH,"TOYOTA MOTOR NORTH AMERICA, INC",Toyota,TOYOTA MOTOR CORPORATION,LEXUS,LS,2012,PASSENGER CAR,UVF46L,460,,,Sedan/Saloon,4,1UR-FSE,4600.0,,"TAHARA PLANT, TOYOTA CITY",AICHI,JAPAN,,,,,,,,,,,,,26MAY2020:13:30:17.453,962,Toyota Motor Corp.,Short,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,AWD/All Wheel Drive,,,,,,,,,,,,8,,Gasoline,,,V-Shaped,,,,,,,Manual,,1st Row (Driver & Passenger),1st Row (Driver & Passenger),1st Row (Driver & Passenger),All Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,280.70922283576,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,JTHCL5EF*C5******,4253.81333183648,8,3
11847,14,55,1-14-2018-055-03,3,2,KM8J33A24HU5,KM8,HYUNDAI-KIA AMERICA TECHNICAL CENTER INC (HATCI),Hyundia-Kia,,HYUNDAI,Tucson,2017,MULTIPURPOSE PASSENGER VEHICLE (MPV),"SE (Popular Equipment Pkg.), Eco, Sport, Limited, Night",TL,,,Wagon,4,T-GDI GAMMA,1600.0,Automatic,ULSAN,,SOUTH KOREA,,Standard,,,Standard,,,,Standard,,,,26MAY2020:13:30:42.670,1034,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,105.10,,4,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,5,2,7,4x2,2,,,,,,,,,,,4,,Gasoline,,,,130.50,175.00,,Dual Overhead Cam (DOHC),,Yes,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,Standard,0,Not Applicable,,Not Applicable,Not Applicable,Direct,"Lane Departure Warning, PAEB, Crash Imminent Braking, Automatic Crash Notification: Standard for Limited trim; Keyless Ignition: Standard for Sport, Value, SE Plus, Night and Limited trims",Standard,,Standard,,,,,Standard,,Standard,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,97.63799055157,1.6,,Left Hand Drive (LHD),,,,,,,,,,,,,,,24150,110,,,,,,,,KM8J33A2*HU******,1092.74526860939,8,3
11762,16,124,1-16-2018-124-09,9,3,WBABF3325REF,WBA,BMW AG,BMW,"BMW OF NORTH AMERICA, LLC",BMW,325iS,1994,PASSENGER CAR,3 Series,,,,Coupe,2,4-Value,2495.7498472,,REGENSBURG,,GERMANY,,,,,,,,,,,,,26MAY2020:13:32:24.767,966,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,BMW-AG,,6,,Gasoline,,,,140.19,188.00,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,152.3,2.4957498472,,,,,,,,,,,,Driver and Passenger  Supplemental Restraint System (SRS),,,,,,,,,,,,,,WBABF332*RE******,1448.81299363711,5,3
11611,59,66,1-59-2018-066-07,7,1,1B3BD1FG9BN5,1B3,FCA US LLC,Chrysler,,DODGE,Avenger,2011,PASSENGER CAR,JS,Mainstreet/Express/SXT,E (Economy),,Sedan/Saloon,4,ERB,3600.0,,,,,,,,,,,,,,,,,26MAY2020:12:41:38.323,994,Sterling Heights Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,6,,Gasoline,,,,,,,,,No,Manual,Yes,1st Row (Driver & Passenger),,All Rows,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,"U.S., Canada, Mexico",219.68547874103,3.6,,Left Hand Drive (LHD),,,,,,,,,,Dodge Avenger has supplemental Side curtain front & rear airbags (CJ2),,,,,,,,,,,,,,1B3BD1FG*BN******,1084.15664281271,6,3
11611,59,66,1-59-2018-066-07,7,2,1G1AT58HX972,1G1,GENERAL MOTORS LLC,GM,,CHEVROLET,Cobalt,2009,PASSENGER CAR,LT,,,,Sedan/Saloon,4,LAP,2200.0,Automatic,LORDSTOWN,OHIO,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:00:12.600,984,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,4,,,,Multipoint Fuel Injection (MPFI),In-Line,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,134.25223700841,2.2,,,,,,,,,"GM Code: 19, 69",,,Roof Airbags for Driver and passenger and Occupant Sensor,"H coded twice in position 8. L98: 6L, V8, SFI",,,,,,,,,,,,,1G1AT58H*97******,1084.15664281271,6,3
11627,17,116,1-17-2018-116-06,6,2,1G4HD57M09U1,1G4,GENERAL MOTORS LLC,GM,,BUICK,Lucerne,2009,PASSENGER CAR,CXL,,,,Sedan/Saloon,4,LGD,3900.0,,HAMTRAMCK,MICHIGAN,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:35.070,984,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,6,,,,Sequential Fuel Injection (SFI),V-Shaped,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,237.99260196945,3.9,,,,,,,,,"GM Code: 19, 69",,,Driver and Passenger Roof Airbags and Occupant Sensors,,,,,,,,,,,,,,1G4HD57M*9U******,196.08257831589,4,3
