CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,VIN,WMI,ManufacturerFullName,ManufacturerCommonName,ManufacturerParent,Make,Model,ModelYear,VehicleType,Series,Trim,Series2,Trim2,BodyClass,DoorsCount,EngineModel,DisplacementCC,TransmissionStyle,PlantCity,PlantState,PlantCountry,AdaptiveCruiseControl,ElectronicStabilityControl,ForwardCollisionWarning,LaneDepartureWarning,AntilockBrakeSystem,AutomaticEmergencyBraking,BlindSpotMonitoring,LaneKeepSystem,RearVisibilityCamera,DriverAssist,AdaptiveHeadlights,ParkAssist,VINDecodedOn,ManufacturerId,PlantCompanyName,WheelBaseType,TrackWidth,GrossVehicleWeightRating,CurbWeightLB,WheelBaseIN,WheelBaseUpToIN,WheelsCount,TruckBedType,TruckBedLengthIN,TrailerTypeConnection,TrailerLengthFT,BusFloorConfigurationType,MotorcycleSuspensionType,MotorcycleChassisType,SeatsCount,SeatRowsCount,TransmissionSpeeds,DriveType,AxlesCount,AxleConfiguration,BrakeSystemType,BatteryPacksPerVehicle,BatteryModulesPerPack,BatteryCellsPerModule,BatteryType,ChargerLevel,ChargerPowerKW,EngineManufacturer,EngineStrokeCycles,EngineCylindersCount,EngineCoolingType,FuelTypePrimary,FuelTypeSecondary,FuelDeliveryInjectionType,EngineConfiguration,EnginePowerKW,EngineBrakeHP,EngineBrakeUpToHP,EngineValveTrainDesign,EngineElectrificationLevel,EngineTurbo,SeatBeltsType,Pretensioner,AirBagLocFront,AirBagLocKnee,AirBagLocSide,AirBagLocCurtain,AirBagLocSeatCushion,TractionControl,VINDecodeError,CustomMotorcycleType,TruckBodyCabType,TrailerBodyType,BusType,VehicleDescriptor,TPMS,CASEWGT,PSUSTRAT,VERSION
8044,20,113,1-20-2017-113-07,7,1,JM1BL1UG9B14,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,Mazda3,2011,PASSENGER CAR,,Sport/GX,,,Sedan/Saloon,4,LFX California,2000.0,,"HOFU, YAMAGUCHI",,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:52.717,1041,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1BL1UG*B1******,Direct,1024.31629768231,11,2
8017,20,111,1-20-2017-111-06,6,1,JM1BL1UGXB13,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,Mazda3,2011,PASSENGER CAR,,Sport/GX,,,Sedan/Saloon,4,LFX California,2000.0,,"HOFU, YAMAGUCHI",,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:52.793,1041,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1BL1UG*B1******,Direct,468.885697679855,11,2
7800,15,61,1-15-2017-061-05,5,1,JM1BL1V83C16,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,Mazda3,2012,PASSENGER CAR,,Touring/GS,,,Sedan/Saloon,4,PE California,2000.0,,HOFU,YAMAGUCHI,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:53.827,1041,Mazda Motor Corporation,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1BL1V8*C1******,Direct,22.9926307490385,1,2
8767,14,67,1-14-2017-067-02,2,1,JM1BM1M38E11,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,Mazda3,2014,PASSENGER CAR,,Grand Touring/GT,,,Hatchback/Liftback/Notchback,5,PY,2500.00,,HOFU,YAMAGUCHI,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:54.717,1041,Mazda Motor Corporation,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1BM1M3*E1******,Direct,382.619723148768,8,2
7079,20,53,1-20-2017-053-07,7,2,JM1BM1M39E11,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,Mazda3,2014,PASSENGER CAR,,Grand Touring/GT,,,Hatchback/Liftback/Notchback,5,PY,2500.00,,HOFU,YAMAGUCHI,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:54.827,1041,Mazda Motor Corporation,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1BM1M3*E1******,Direct,1659.45466607248,11,2
7706,32,87,1-32-2017-087-03,3,1,JM1BM1U72F12,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,Mazda3,2015,PASSENGER CAR,,Sport/GX,,,Sedan/Saloon,4,PE,2000.0,,HOFU,YAMAGUCHI,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:55.263,1041,Mazda Motor Corporation,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1BM1U7*F1******,Indirect,1044.02554058548,7,2
8384,20,134,1-20-2017-134-02,2,1,JM1BN1M38H11,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,Mazda3,2017,PASSENGER CAR,,Grand Touring,,,Hatchback/Liftback/Notchback,5,PY,2500.00,,HOFU,YAMAGUCHI,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:56.310,1041,Mazda Motor Corporation,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,Mazda,,4,,Gasoline,,,In-Line,137.21,184.00,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1BN1M3*H1******,Direct,39.0673380453663,11,2
7842,16,61,1-16-2017-061-03,3,1,JM1CW2BL3E01,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,Mazda5,2014,PASSENGER CAR,,Sport/GX,,,Wagon,,L5X,2500.0,,HIROSHIMA,,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:56.827,1041,Mazda Motor Corporation,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1CW2BL*E0******,Direct,758.408529433954,5,2
7866,17,61,1-17-2017-061-04,4,1,JM1DKBC75G01,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,CX-3,2016,PASSENGER CAR,Touring/GS,,,,Wagon,5,PE,2000,,HIROSHIMA,,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:58.293,1041,Mazda Motor Corporation,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),All Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1DKBC7*G0******,Indirect,666.198146929734,4,2
6832,22,39,1-22-2017-039-09,9,2,JM1EC4350R03,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,MX-3,1994,PASSENGER CAR,,,,,Coupe,2,B6D,,,HIROSHIMA,,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:58.983,1041,Mazda Motor Corporation,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,70.84,95.00,115.00,,,,,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1EC435*R0******,,702.951057885935,12,2
7123,13,48,1-13-2017-048-04,4,2,JM1GJ1T52G14,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,Mazda6,2016,PASSENGER CAR,,Touring Technology Package,,,Sedan/Saloon,4,PY,2500.0,,HOFU,YAMAGUCHI,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:59.153,1041,Mazda Motor Corporation,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,Gasoline,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1GJ1T5*G1******,Indirect,2521.65929840692,7,2
6971,20,46,1-20-2017-046-02,2,3,JM1GJ1U53G14,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,Mazda6,2016,PASSENGER CAR,,Sport/GX,,,Sedan/Saloon,4,PY,2500.0,,HOFU,YAMAGUCHI,JAPAN,,,,,,,,,,,,,26MAY2020:13:28:59.390,1041,Mazda Motor Corporation,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,Gasoline,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1GJ1U5*G1******,Indirect,39.0673380453663,11,2
8094,20,117,1-20-2017-117-07,7,2,JM1GJ1V69E11,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,Mazda6,2014,PASSENGER CAR,,Touring/Sky-D/GS,,,Sedan/Saloon,4,PY,2500.0,,HOFU,YAMAGUCHI,JAPAN,,,,,,,,,,,,,26MAY2020:13:29:00.140,1041,Mazda Motor Corporation,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,,,Gasoline,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1GJ1V6*E1******,Indirect,447.191082216028,11,2
6487,16,19,1-16-2017-019-07,7,1,JM1GJ1W57G14,JM1,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,Mazda6,2016,PASSENGER CAR,,Grand Touring/GT,,,Sedan/Saloon,4,PY,2500.0,,HOFU,YAMAGUCHI,JAPAN,,,,,,,,,,,,,26MAY2020:13:29:00.437,1041,Mazda Motor Corporation,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,Gasoline,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JM1GJ1W5*G1******,Indirect,2086.5953295507,5,2
8478,10,51,1-10-2017-051-04,4,3,JM3ER2938902,JM3,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,CX-7,2009,MULTIPURPOSE PASSENGER VEHICLE (MPV),Wagon,,,,Wagon,4,L3T Turbo Federal,2300.0,,HIROSHIMA,,JAPAN,,,,,,,,,,,,,26MAY2020:13:29:02.013,1041,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,Hydraulic,,,,,,,,,,,Gasoline,,,,,,,,,Yes,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),All Rows,,,0,Not Applicable,,Not Applicable,Not Applicable,JM3ER293*90******,Direct,116.739173178861,4,2
6929,24,40,1-24-2017-040-03,3,2,JM3KE4BE4D01,JM3,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,CX-5,2013,MULTIPURPOSE PASSENGER VEHICLE (MPV),,Sport/GX,,,Wagon,4,PE Federal/Canada/California,2000.0,,HIROSHIMA,,JAPAN,,,,,,,,,,,,,26MAY2020:13:29:03.530,1041,Mazda Motor Corporation,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,,Not Applicable,Not Applicable,JM3KE4BE*D0******,Indirect,319.250372078004,1,2
6865,29,17,1-29-2017-017-02,2,2,JM3KE4BY6G06,JM3,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,CX-5,2016,MULTIPURPOSE PASSENGER VEHICLE (MPV),Sport,Sport/GX,,,Wagon,4,PY,2500.0,,HIROSHIMA,,JAPAN,,,,,,,,,,,,,26MAY2020:13:29:03.670,1041,Mazda Motor Corporation,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,,Not Applicable,Not Applicable,JM3KE4BY*G0******,Indirect,81.4304760526014,2,2
6443,16,17,1-16-2017-017-03,3,2,JM3KE4CY8G06,JM3,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,CX-5,2016,MULTIPURPOSE PASSENGER VEHICLE (MPV),Touring,Touring/GS,,,Wagon,4,PY,2500.0,,HIROSHIMA,,JAPAN,,,,,,,,,,,,,26MAY2020:13:29:04.077,1041,Mazda Motor Corporation,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,,Not Applicable,Not Applicable,JM3KE4CY*G0******,Indirect,215.084301581733,5,2
8860,16,89,1-16-2017-089-04,4,2,JM3KE4DE7D01,JM3,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,CX-5,2013,MULTIPURPOSE PASSENGER VEHICLE (MPV),,Grand Touring/GT,,,Wagon,4,PE Federal/Canada/California,2000.0,,HIROSHIMA,,JAPAN,,,,,,,,,,,,,26MAY2020:13:29:04.217,1041,Mazda Motor Corporation,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,,Not Applicable,Not Applicable,JM3KE4DE*D0******,Indirect,1935.81901040284,5,2
6513,13,18,1-13-2017-018-03,3,1,JM3TB2DA9C03,JM3,MAZDA MOTOR CORPORATION,Mazda,,MAZDA,CX-9,2012,MULTIPURPOSE PASSENGER VEHICLE (MPV),,Grand Touring/GT,,,Wagon,4,CAV Federal/Canada,3700.0,,HIROSHIMA,,JAPAN,,,,,,,,,,,,,26MAY2020:13:29:06.467,1041,Mazda Motor Corporation,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,,,,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,,Not Applicable,Not Applicable,JM3TB2DA*C0******,Direct,783.989468106173,7,2
8356,26,63,1-26-2017-063-06,6,2,JN1AZ34D13T1,JN1,"NISSAN MOTOR COMPANY, LTD",Nissan,,NISSAN,350Z,2003,PASSENGER CAR,,,,,Coupe,2,VQ35DE,3500.0,,,,JAPAN,,,,,,,,,,,,,26MAY2020:13:29:07.590,996,Oppama Plant,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,6,,Gasoline,,,V-Shaped,,,,,,,Manual,,,,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JN1AZ34D*3T******,,571.998729971993,10,2
7655,14,40,1-14-2017-040-08,8,2,JN1AZ34D24T1,JN1,"NISSAN MOTOR COMPANY, LTD",Nissan,,NISSAN,350Z,2004,PASSENGER CAR,,,,,Coupe,2,VQ35DE,3500.00,,OPPAMA,,JAPAN,,,,,,,,,,,,,26MAY2020:13:29:07.653,996,Oppama Plant,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,6,,,,,V-Shaped,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JN1AZ34D*4T******,,1502.31800595479,8,2
7203,24,59,1-24-2017-059-10,10,2,JN1AZ36A25M7,JN1,"NISSAN MOTOR COMPANY, LTD",Nissan,,NISSAN,350Z,2005,PASSENGER CAR,,,,,Convertible/Cabriolet,2,VQ35DE,3500.0,,,,JAPAN,,,,,,,,,,,,,26MAY2020:13:29:07.967,996,Tochigi Plant,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,6,,Gasoline,,,V-Shaped,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JN1AZ36A*5M******,,12531.0870150331,1,2
7860,20,100,1-20-2017-100-03,3,2,JN1AZ36A74T0,JN1,"NISSAN MOTOR COMPANY, LTD",Nissan,,NISSAN,350Z,2004,PASSENGER CAR,,,,,Convertible/Cabriolet,2,VQ35DE,3500.00,,OPPAMA,,JAPAN,,,,,,,,,,,,,26MAY2020:13:29:08.077,996,Oppama Plant,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,6,,,,,V-Shaped,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JN1AZ36A*4T******,,97.2396709817288,11,2
8809,17,91,1-17-2017-091-04,4,2,JN1AZ4EH2FM4,JN1,"NISSAN MOTOR COMPANY, LTD",Nissan,,NISSAN,370Z,2015,PASSENGER CAR,,,,,Coupe,2,,3700.0,,"TOCHIGI PLANT, KAWACHI-GUN",TOCHIGI,JAPAN,,,,,,,,,,,,,26MAY2020:13:29:08.293,996,"Nissan Motor Company, Ltd.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,6,,Gasoline,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st Row (Driver & Passenger),,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JN1AZ4EH*FM******,Direct,1129.31246423995,4,2
6694,30,32,1-30-2017-032-03,3,2,JN1BV7AP2EM6,JN1,"NISSAN MOTOR COMPANY, LTD",Nissan,,INFINITI,Q50,2014,PASSENGER CAR,,,,,Sedan/Saloon,4,,3700.0,,,,JAPAN,,,,,,,,,,,,,26MAY2020:13:29:10.623,996,Tochigi Plant,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,,,Gasoline,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JN1BV7AP*EM******,Direct,805.48346050976,10,2
8479,16,78,1-16-2017-078-10,10,1,JN1CA21DXWM9,JN1,"NISSAN MOTOR COMPANY, LTD",Nissan,,NISSAN,Maxima,1998,PASSENGER CAR,,,,,Sedan/Saloon,4,VQ30,3000,,,,JAPAN,,,,,,,,,,,,,26MAY2020:13:29:11.793,996,Tochigi Plant,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,6,,Gasoline,,,V-Shaped,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JN1CA21D*WM******,,5620.97976379285,5,2
8789,16,88,1-16-2017-088-06,6,2,JN1CA31A9YT0,JN1,"NISSAN MOTOR COMPANY, LTD",Nissan,,NISSAN,Maxima,2000,PASSENGER CAR,,,,,Sedan/Saloon,4,VQ30,3000,,YOKOSUKA CITY,KANAGAWA,JAPAN,,,,,,,,,,,,,26MAY2020:13:29:11.937,996,Oppama Plant,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,6,,Gasoline,,,V-Shaped,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JN1CA31A*YT******,,2287.90777727149,5,2
8866,19,138,1-19-2017-138-08,8,1,JN1CA31D31T8,JN1,"NISSAN MOTOR COMPANY, LTD",Nissan,,NISSAN,Maxima,2001,PASSENGER CAR,,,,,Sedan/Saloon,4,VQ30,3000,,YOKOSUKA CITY,KANAGAWA,JAPAN,,,,,,,,,,,,,26MAY2020:13:29:12.140,996,Oppama Plant,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,6,,Gasoline,,,V-Shaped,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JN1CA31D*1T******,,434.346179334881,9,2
6242,12,4,1-12-2017-004-07,7,1,JN1CV6AP5BM5,JN1,"NISSAN MOTOR COMPANY, LTD",Nissan,,INFINITI,G37,2011,PASSENGER CAR,,,,,Sedan/Saloon,4,,3700.0,,,,JAPAN,,,,,,,,,,,,,26MAY2020:13:29:12.653,996,Tochigi Plant,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,6,,Gasoline,,,V-Shaped,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JN1CV6AP*BM******,Direct,3303.40692034561,9,2
7375,21,31,1-21-2017-031-03,3,2,JN1CV6FE8AM3,JN1,"NISSAN MOTOR COMPANY, LTD",Nissan,,INFINITI,G37,2010,PASSENGER CAR,,,,,Convertible/Cabriolet,2,,3700.0,,,,JAPAN,,,,,,,,,,,,,26MAY2020:13:29:13.623,996,Tochigi Plant,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,6,,Gasoline,,,V-Shaped,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st Row (Driver & Passenger),,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JN1CV6FE*AM******,Direct,78.0173692072555,11,2
6362,19,19,1-19-2017-019-06,6,2,JN1EB31P1NU1,JN1,"NISSAN MOTOR COMPANY, LTD",Nissan,,NISSAN,Sentra,1992,PASSENGER CAR,,,,,Sedan/Saloon,4,GA16DE,1600.0,,,,JAPAN,,,,,,,,,,,,,26MAY2020:13:29:14.950,996,Zama Plant,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,,,,,,,,,,,Automatic,,,,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JN1EB31P*NU******,,417.704209858924,9,2
7124,13,49,1-13-2017-049-06,6,3,JN1EV7EK6HM3,JN1,"NISSAN MOTOR COMPANY, LTD",Nissan,,INFINITI,Q60,2017,PASSENGER CAR,,,,,Coupe,2,,3000.0,,"TOCHIGI PLANT, KAWACHI-GUN",TOCHIGI,JAPAN,,,,,,,,,,,,,26MAY2020:13:29:15.797,996,"Nissan Motor Company, Ltd.",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,,,Gasoline,,,,,,,,,Yes,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,JN1EV7EK*HM******,Direct,1399.37307232443,7,2
8574,22,113,1-22-2017-113-09,9,1,JN6ND01S5EX2,JN6,"NISSAN MOTOR COMPANY, LTD",Nissan,,NISSAN,Pickup,1984,TRUCK,,,,,Pickup,,Z24,2389,,,,JAPAN,,,,,,,,,,,,,26MAY2020:13:29:15.903,996,Hiratsuka Plant,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,Hydraulic,,,,,,,,,,,Gasoline,,,,,,,,,,,,,,,,,,0,Not Applicable,Regular,Not Applicable,Not Applicable,JN6ND01S*EX******,,1127.29533376993,12,2
7458,32,78,1-32-2017-078-04,4,1,JN8AF5MR0FT5,JN8,"NISSAN MOTOR COMPANY, LTD",Nissan,,NISSAN,Juke,2015,MULTIPURPOSE PASSENGER VEHICLE (MPV),Crossover,"Juke, Juke NISMO",,,Wagon,4,,1600.0,,"OPPAMA PLANT, YOKOSUKA-SHI",KANAGAWA,JAPAN,,,,,Standard,,,,,,,,26MAY2020:13:29:16.607,996,"Nissan Motor Company, Ltd.",,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,Gasoline,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,,Not Applicable,Not Applicable,JN8AF5MR*FT******,Direct,2909.31367156946,7,2
8512,13,111,1-13-2017-111-05,5,3,JN8AF5MR4CT1,JN8,"NISSAN MOTOR COMPANY, LTD",Nissan,,NISSAN,Juke,2012,MULTIPURPOSE PASSENGER VEHICLE (MPV),Crossover,,,,Wagon,4,,1600.0,,,,JAPAN,,,,,Standard,,,,,,,,26MAY2020:13:29:16.937,996,Oppama Plant,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,4,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,,,Gasoline,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,,Not Applicable,Not Applicable,JN8AF5MR*CT******,Direct,182.884610221933,7,2
